id,record_id,name,format,url,description
49032,6c7ae489-8a11-45af-9352-f6b9ad05414b,INSPIRE Downloaddienst Databank Ondergrond Vlaanderen,OGC:WFS-1.1.0-http-describefeaturetype,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver%2Fwfs%3Fservice%3DWFS%26version%3D1.1.0%26request%3DDescribeFeatureType,INSPIRE Downloaddienst Databank Ondergrond Vlaanderen
49033,6c7ae489-8a11-45af-9352-f6b9ad05414b,INSPIRE Downloaddienst Databank Ondergrond Vlaanderen,OGC:WFS-1.1.0-http-get-feature,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver%2Fwfs%3Fservice%3DWFS%26version%3D1.1.0%26request%3DGetFeature,INSPIRE Downloaddienst Databank Ondergrond Vlaanderen
49034,6c7ae489-8a11-45af-9352-f6b9ad05414b,INSPIRE Downloaddienst Databank Ondergrond Vlaanderen,OGC:WFS-1.1.0-http-getgmlobject,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver%2Fwfs%3Fservice%3DWFS%26version%3D1.1.0%26request%3DGetGmlObject,INSPIRE Downloaddienst Databank Ondergrond Vlaanderen
49036,https://data.inspire.gv.at/ee6181dd-ffa0-4658-b5dd-025958cf6d05,inspire_hofstellen_2022,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Frequest%3DGetCapabilities%26version%3D1.3.0,inspire_hofstellen_2022
49041,4d283c4d-ddfc-4d27-b679-7d5881e66f85,Agricultural Soil Map of Austria - Soil characteristic Water Permeability,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F000604%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,Agricultural Soil Map of Austria - Soil characteristic Water Permeability
49045,4d283c4d-ddfc-4d27-b679-7d5881e66f85,Agricultural Soil Map of Austria - Water Permeability - WFS,OGC:WFS-http-get-capabilities,https%3A%2F%2Fgis.lfrz.gv.at%2Fapi%2Fgeodata%2Fi000604%2Fogc%2Ffeatures%2Fv1%2F,Agricultural Soil Map of Austria - Water Permeability - WFS
49049,http://paikkatiedot.fi/so/1000836,NULL,http://www.opengis.net/def/serviceType/ogc/wms,https%3A%2F%2Favoin.metsakeskus.fi%2Frajapinnat%2Fv1%2Fgridcell%2Fows%3F,NULL
49051,ESMAGRAMAINESEROLAM20110616000,NZ.HazardArea,OGC:WMS-1.1.1-http-get-map,https%3A%2F%2Fwms.mapama.gob.es%2Fsig%2FBiodiversidad%2FINESErosionLaminarRaster,Erosión laminar
49058,https://data.inspire.gv.at/b78613e2-f6dc-4b9f-901c-dfe13122dd54,inspire_feldstuecke_2023-1,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,inspire_feldstuecke_2023-1
49063,"INSPIRE_SIGEC_PARC_AGRI_ANON__2018,b0691bd7-2b15-4717-94f9-dcffc28d0627",INSPIRE- Occupation des terres en Wallonie (BE) - Service de visualisation WMS,OGC:WMS,https%3A%2F%2Fgeoservices.wallonie.be%2Fgeoserver%2Finspire_lc%2Fows%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,"Ce service de visualisation WMS-INSPIRE permet de consulter la série de couches de données conforme au thème INSPIRE ""Occupation des terres""."
49073,https://data.inspire.gv.at/0095/97725be7-e74d-4340-847a-178ae0d4f524,inspire_schlaege_2015_point,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,INVEKOS Schläge 2015 (Point)
49079,"LU_ExistingLandUse_SIGEC2024,c4b05636-ad49-46ad-b38b-3b53b61f9759",INSPIRE - Usage des sols en Wallonie (BE) - Service de visualisation WMS,OGC:WMS,https%3A%2F%2Fgeoservices.wallonie.be%2Fgeoserver%2Finspire_lu%2Fows%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,NULL
49086,https://data.inspire.gv.at/0095/6d1524bc-f610-486a-be54-ba5c956af068,inspire_referenzen_2018_point,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,INVEKOS Referenzen 2018 (Point)
49169,https://data.inspire.gv.at/e499eacb-df06-4a6a-8175-b9745eeeadc4,inspire_schlaege_2020_polygon,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,INVEKOS Schläge 2020 (Polygon)
49094,https://data.inspire.gv.at/7175d2af-d188-4ec2-b079-d4c0e5417f77,inspire_schlaege_2023-2_point,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,inspire_schlaege_2023-2_point
49102,"INSPIRE_SIGEC_PARC_AGRI_ANON__2017,2f225125-1309-45b3-804c-204f62808f48",INSPIRE- Occupation des terres en Wallonie (BE) - Service de visualisation WMS,OGC:WMS,https%3A%2F%2Fgeoservices.wallonie.be%2Fgeoserver%2Finspire_lc%2Fows%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,"Ce service de visualisation WMS-INSPIRE permet de consulter la série de couches de données conforme au thème INSPIRE ""Occupation des terres""."
49108,https://data.inspire.gv.at/b037d48d-06f3-4af2-ac48-ae07e7ca1e00,inspire_schlaege_2024-2_point,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,inspire_schlaege_2024-2_point
49116,"INSPIRE_SIGEC_PARC_AGRI_ANON__2015,82a3db7f-092c-4e9a-a97e-b92b31eeafe1",Service de visualisation WMS - Inspire,OGC:WMS,https%3A%2F%2Fgeoservices.wallonie.be%2Fgeoserver%2Finspire_lc%2Fows%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,"Ce service de visualisation WMS-INSPIRE permet de consulter la série de couches de données conforme au thème INSPIRE ""Occupation des terres""."
49121,https://data.inspire.gv.at/bbd8ee1b-76a1-451f-88ef-84e9c7a1faaf,inspire_schlaege_2024-1_point,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,inspire_schlaege_2024-1_point
49132,https://data.inspire.gv.at/0095/c2412b1f-b77d-435a-b76a-d56f4609266e,inspire_feldstuecke_2019,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,INVEKOS Feldstücke 2019
49139,https://data.inspire.gv.at/0095/bdddeedb-5381-43cd-8c48-88a946ae2d0b,inspire_schlaege_2018_point,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,INVEKOS Schläge 2018 (Point)
49146,https://data.inspire.gv.at/0095/546e3dff-8a23-482a-814e-b1fb3dde5562,inspire_feldstuecke_2015,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,inspire_feldstuecke_2015
49149,https://data.inspire.gv.at/76e56152-abca-4611-b88a-6ee7d48f9a61,inspire_schlaege_2022_2_point,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,inspire_schlaege_2022_2_point
49158,https://data.inspire.gv.at/88ae1d46-12f9-43a6-99f3-c3c09b9425fc,inspire_hofstellen_2023-2,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Frequest%3DGetCapabilities%26version%3D1.3.0,inspire_hofstellen_2023-2
49163,https://data.inspire.gv.at/5f147bb9-7fe5-41ba-a91e-0a3595c8335e,inspire_feldstuecke_2023-2,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,inspire_feldstuecke_2023-2
49179,https://data.inspire.gv.at/0095/f77c993f-f70f-4c88-9b6c-582429b48405,inspire_feldstuecke_2017,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,INVEKOS Feldstücke 2017
49182,https://data.inspire.gv.at/90c91343-a573-4cf2-a5d9-09ccd97f13cf,inspire_hofstellen_2024-2,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Frequest%3DGetCapabilities%26version%3D1.3.0,inspire_hofstellen_2024-2
49187,https://registry.gdi-de.org/id/de.be.csw/10f8e25e-217d-34dd-b6e5-e4b1c70be8a5,NULL,Darstellungsdienst - Boden im INSPIRE-Datenmodell (Bodengesellschaften und Bodenarten 2020) (WMS),https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwms%2Fso_bogeboa2020%3Frequest%3DGetCapabilities%26service%3DWMS,Darstellungsdienst - Boden im INSPIRE-Datenmodell (Bodengesellschaften und Bodenarten 2020) (WMS)
49190,"INSPIRE_SIGEC_PARC_AGRI_ANON__2019,1b15175c-9465-4613-8e15-44918e77ab22",INSPIRE- Occupation des terres en Wallonie (BE) - Service de visualisation WMS,OGC:WMS,https%3A%2F%2Fgeoservices.wallonie.be%2Fgeoserver%2Finspire_lc%2Fows%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,"Ce service de visualisation WMS-INSPIRE permet de consulter la série de couches de données conforme au thème INSPIRE ""Occupation des terres""."
49196,https://data.inspire.gv.at/cf1600b1-56c5-45b6-95ee-1e7a9714acdf,inspire_schlaege_2023-1_point,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,inspire_schlaege_2023-1_point
49205,https://data.inspire.gv.at/89e7d5e0-385f-40b2-9e42-fb3bb29e52a9,inspire_schlaege_2021_point,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,INVEKOS Schläge 2021 (Point)
49215,"INSPIRE_LU_ExistingLandUse_SIGEC2020,7e19a17e-8b1c-4c3c-a6a8-0443b59eeca7",INSPIRE - Usage des sols en Wallonie (BE) - Service de visualisation WMS,OGC:WMS,https%3A%2F%2Fgeoservices.wallonie.be%2Fgeoserver%2Finspire_lu%2Fows%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,NULL
49218,"INSPIRE_SIGEC_PARC_AGRI_ANON__2015,b7f2f896-5983-46dd-bed6-c43e15613efb",Service de visualisation WMS - Inspire,OGC:WMS,https%3A%2F%2Fgeoservices.wallonie.be%2Fgeoserver%2Finspire_lc%2Fows%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,"Ce service de visualisation WMS-INSPIRE permet de consulter la série de couches de données conforme au thème INSPIRE ""Occupation des terres""."
49224,"LU_ExistingLandUse_SIGEC2015,c55781da-dc96-4a8d-9e2e-c6c0e778e25f",INSPIRE - Usage des sols en Wallonie (BE) - Service de visualisation WMS,OGC:WMS,https%3A%2F%2Fgeoservices.wallonie.be%2Fgeoserver%2Finspire_lu%2Fows%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,NULL
49227,https://data.inspire.gv.at/762116b3-ef95-479a-8a50-50e42da2092e,inspire_feldstuecke_2020,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,INVEKOS Feldstücke 2020
49231,"/LC_AgriculturalArea_LPIS_2022,d752fab9-4560-4a32-9da6-227b51fca867",INSPIRE- Occupation des terres en Wallonie (BE) - Service de visualisation WMS,OGC:WMS,https%3A%2F%2Fgeoservices.wallonie.be%2Fgeoserver%2Finspire_lc%2Fows%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,"Ce service de visualisation WMS-INSPIRE permet de consulter la série de couches de données conforme au thème INSPIRE ""Occupation des terres""."
49237,https://data.inspire.gv.at/ce83d9d5-9dd8-4094-bd3b-345cde487bc7,inspire_referenzen_2025-1_point,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,inspire_referenzen_2025-1_point
49257,https://data.inspire.gv.at/b2bd27c3-ccd9-4e5a-98ce-28deab1266f5,inspire_schlaege_2025-1_point,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,inspire_schlaege_2025-1_point
49267,"LU_ExistingLandUse_SIGEC2021,a34c3c16-5ec5-41c6-839b-d1a587b52fa2",INSPIRE - Usage des sols en Wallonie (BE) - Service de visualisation WMS,OGC:WMS,https%3A%2F%2Fgeoservices.wallonie.be%2Fgeoserver%2Finspire_lu%2Fows%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,NULL
49272,"LU_ExistingLandUse_SIGEC2017,14952d61-ec09-455a-ac6b-805aa03ff297",INSPIRE - Usage des sols en Wallonie (BE) - Service de visualisation WMS,OGC:WMS,https%3A%2F%2Fgeoservices.wallonie.be%2Fgeoserver%2Finspire_lu%2Fows%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,NULL
49277,https://data.inspire.gv.at/0095/b6134075-0fb5-4278-bbbd-2cf48a776d2d,inspire_feldstuecke_2018,OGC:WMS,https%3A%2F%2Finspire.lfrz.gv.at%2F009501%2Fwms%3Fversion%3D1.3.0%26request%3DGetCapabilities,INVEKOS Feldstücke 2018
49279,"INSPIRE_SIGEC_PARC_AGRI_ANON__2020,1aecd74a-e1a7-498c-b749-f0a256ba2834",INSPIRE- Occupation des terres en Wallonie (BE) - Service de visualisation WMS,OGC:WMS,https%3A%2F%2Fgeoservices.wallonie.be%2Fgeoserver%2Finspire_lc%2Fows%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,"Ce service de visualisation WMS-INSPIRE permet de consulter la série de couches de données conforme au thème INSPIRE ""Occupation des terres""."
49288,"INSPIRE_LU_ExistingLandUse_SIGEC2018,2f747a5b-0278-43b7-91a6-d3b2d2b52323",INSPIRE - Usage des sols en Wallonie (BE) - Service de visualisation WMS,OGC:WMS,https%3A%2F%2Fgeoservices.wallonie.be%2Fgeoserver%2Finspire_lu%2Fows%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,NULL
56440,faee466f-27c1-44c9-bcb8-3c2bec8b1116,0,ogc:wms,https%3A%2F%2Fservices.bgr.de%2Fwms%2Fboden%2Fphysgru1000%2F%3F,"Die Karte der physiologischen Gründigkeit der Böden in Deutschland gibt einen Überblick über die Mächtigkeit des durchwurzelbaren Raumes unterhalb der Erdoberfläche in Dezimeter. Die physiologische Gründigkeit beschreibt die Durchwurzelbarkeit des Bodens. Sie wird durch festes Gestein, verfestigte Bänke und Horizonte sowie von anstehendem Grundwasser begrenzt. Die Karte basiert auf der Auswertung der nutzungsdifferenzierten Bodenübersichtskarte 1:1.000.000 (BUEK1000N) und zeigt den metrischen Wert der Gründigkeit in klassifizierter Form an. Die Methode ist aus der Bodenkundlichen Kartieranleitung (KA5) abgeleitet und im MethodenWIKI des FISBo BGR dokumentiert. Zur nutzungsabhängigen Differenzierung der Profildaten werden die Landnutzungsdaten aus CORINE Land Cover 2006 genutzt."
56501,r_lombar:b0d7df16-b9d0-49bb-ba32-e3604df79c1f,NULL,WMS,https%3A%2F%2Fwww.cartografia.servizirl.it%2Farcgis1%2Fservices%2Fterritorio%2FPericolosita_sismica_locale_linee%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS,NULL
56503,r_lombar:b0d7df16-b9d0-49bb-ba32-e3604df79c1f,NULL,WFS,https%3A%2F%2Fwww.cartografia.servizirl.it%2Farcgis1%2Fservices%2Fterritorio%2FPericolosita_sismica_locale_linee%2FMapServer%2FWFSServer%3Frequest%3DGetCapabilities%26service%3DWFS,NULL
56512,e4bea75c-9785-4460-9425-b97465885ee4,WFS,OGC:WFS,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver-inspire%2Fphvalue%2Fwfs%3F,WFS INSPIRE geharmoniseerd - pHwaarde - Databank Ondergrond Vlaanderen
56513,e4bea75c-9785-4460-9425-b97465885ee4,WFS,OGC:WFS-2.0.0-http-get-capabilities,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver-inspire%2Fphvalue%2Fwfs%3Fservice%3DWFS%26version%3D2.0.0%26request%3DGetCapabilities,WFS INSPIRE geharmoniseerd - pHwaarde - Databank Ondergrond Vlaanderen
56514,e4bea75c-9785-4460-9425-b97465885ee4,WFS,OGC:WFS-2.0.0-http-describefeaturetype,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver-inspire%2Fphvalue%2Fwfs%3Fservice%3DWFS%26version%3D2.0.0%26request%3DDescribeFeatureType,WFS INSPIRE geharmoniseerd - pHwaarde - Databank Ondergrond Vlaanderen
56515,e4bea75c-9785-4460-9425-b97465885ee4,WFS,OGC:WFS-2.0.0-http-get-feature,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver-inspire%2Fphvalue%2Fwfs%3Fservice%3DWFS%26version%3D2.0.0%26request%3DGetFeature,WFS INSPIRE geharmoniseerd - pHwaarde - Databank Ondergrond Vlaanderen
56516,c593b63e-3762-425b-b233-f0efa90d028c,WFS,OGC:WFS,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver-inspire%2Fsoilsite%2Fwfs%3F,WFS INSPIRE geharmoniseerd - Bodemsites - Databank Ondergrond Vlaanderen
56517,c593b63e-3762-425b-b233-f0efa90d028c,WFS,OGC:WFS-2.0.0-http-get-capabilities,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver-inspire%2Fsoilsite%2Fwfs%3Fservice%3DWFS%26version%3D2.0.0%26request%3DGetCapabilities,WFS INSPIRE geharmoniseerd - Bodemsites - Databank Ondergrond Vlaanderen
56518,c593b63e-3762-425b-b233-f0efa90d028c,WFS,OGC:WFS-2.0.0-http-describefeaturetype,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver-inspire%2Fsoilsite%2Fwfs%3Fservice%3DWFS%26version%3D2.0.0%26request%3DDescribeFeatureType,WFS INSPIRE geharmoniseerd - Bodemsites - Databank Ondergrond Vlaanderen
56519,c593b63e-3762-425b-b233-f0efa90d028c,WFS,OGC:WFS-2.0.0-http-get-feature,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver-inspire%2Fsoilsite%2Fwfs%3Fservice%3DWFS%26version%3D2.0.0%26request%3DGetFeature,WFS INSPIRE geharmoniseerd - Bodemsites - Databank Ondergrond Vlaanderen
56522,http://paikkatiedot.fi/so/1000835,NULL,http://www.opengis.net/def/serviceType/ogc/wms,https%3A%2F%2Favoin.metsakeskus.fi%2Frajapinnat%2Fv1%2Fstand%2Fows%3F,NULL
56575,r_piemon:19a03f12-06ad-4f24-bb2a-3d3fe7008d07,MappaPopolamentiSeme,Web Map Service (WMS),https%3A%2F%2Fgisserver.territorio.csi.it%2Fgeoserver%2Fdecsiraogc_geo_pop_seme%2Fwms%3F,NULL
56576,r_piemon:19a03f12-06ad-4f24-bb2a-3d3fe7008d07,Risorse genetiche forestali - Mappa,Web Feature Service (WFS),https%3A%2F%2Fgisserver.territorio.csi.it%2Fgeoserver%2Fdecsiraogc_geo_pop_seme%2Fwfs%3Fservice%3DWFS%26version%3D1.0.0%26request%3DgetCapabilities,NULL
56579,fe262fab-a89f-41ff-84f2-039aca845795,WFS,OGC:WFS,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver-inspire%2Fphysicalparameter%2Fwfs%3F,WFS INSPIRE geharmoniseerd - Fysische parameter - Databank Ondergrond Vlaanderen
56580,fe262fab-a89f-41ff-84f2-039aca845795,WFS,OGC:WFS-2.0.0-http-get-capabilities,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver-inspire%2Fphysicalparameter%2Fwfs%3Fservice%3DWFS%26version%3D2.0.0%26request%3DGetCapabilities,WFS INSPIRE geharmoniseerd - Fysische parameter - Databank Ondergrond Vlaanderen
56581,fe262fab-a89f-41ff-84f2-039aca845795,WFS,OGC:WFS-2.0.0-http-describefeaturetype,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver-inspire%2Fphysicalparameter%2Fwfs%3Fservice%3DWFS%26version%3D2.0.0%26request%3DDescribeFeatureType,WFS INSPIRE geharmoniseerd - Fysische parameter - Databank Ondergrond Vlaanderen
56582,fe262fab-a89f-41ff-84f2-039aca845795,WFS,OGC:WFS-2.0.0-http-get-feature,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver-inspire%2Fphysicalparameter%2Fwfs%3Fservice%3DWFS%26version%3D2.0.0%26request%3DGetFeature,WFS INSPIRE geharmoniseerd - Fysische parameter - Databank Ondergrond Vlaanderen
56587,r_friuve:m3979-cc-i1486,NULL,Web Map Service (WMS),https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FCAR_GEO%2Fwms%3Frequest%3DGetCapabilities%26service%3Dwms%26version%3D1.3.0,NULL
56588,r_friuve:m3979-cc-i1486,NULL,Web Feature Service (WFS),https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FCAR_GEO%2Fwfs%3Frequest%3DGetCapabilities%26service%3Dwfs%26version%3D2.0.0,NULL
56593,329b35a2-df6b-4317-bc82-a10fa4ec9b0b,WFS,OGC:WFS,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver-inspire%2Forganiccarboncontent%2Fwfs%3F,WFS INSPIRE geharmoniseerd - Organische C-percentage - Databank Ondergrond Vlaanderen
56594,329b35a2-df6b-4317-bc82-a10fa4ec9b0b,WFS,OGC:WFS-2.0.0-http-get-capabilities,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver-inspire%2Forganiccarboncontent%2Fwfs%3Fservice%3DWFS%26version%3D2.0.0%26request%3DGetCapabilities,WFS INSPIRE geharmoniseerd - Organische C-percentage - Databank Ondergrond Vlaanderen
56595,329b35a2-df6b-4317-bc82-a10fa4ec9b0b,WFS,OGC:WFS-2.0.0-http-describefeaturetype,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver-inspire%2Forganiccarboncontent%2Fwfs%3Fservice%3DWFS%26version%3D2.0.0%26request%3DDescribeFeatureType,WFS INSPIRE geharmoniseerd - Organische C-percentage - Databank Ondergrond Vlaanderen
56596,329b35a2-df6b-4317-bc82-a10fa4ec9b0b,WFS,OGC:WFS-2.0.0-http-get-feature,https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver-inspire%2Forganiccarboncontent%2Fwfs%3Fservice%3DWFS%26version%3D2.0.0%26request%3DGetFeature,WFS INSPIRE geharmoniseerd - Organische C-percentage - Databank Ondergrond Vlaanderen
56615,https://registry.geology.cz/id/NGMD-GEOCR50_PED-SDE-WMS,INSPIRE prohlížecí služba (CS),WMS,https%3A%2F%2Fmapy.geology.cz%2Farcgis%2Fservices%2FPudy%2Fpudni_typy50%2FMapServer%2FWmsServer%3FSERVICE%3DWMS%26REQUEST%3DGetCapabilities,NULL
56616,7d2a00fb-2df8-4827-83eb-42aa447fe2e3,https://inspire.geoportaal.ee/geoserver/SO_pinnas/wms?,OGC:WMS,https%3A%2F%2Finspire.geoportaal.ee%2Fgeoserver%2FSO_pinnas%2Fwms%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities,Andmed INSPIRE andmemudelil.
56620,https://registry.gdi-de.org/id/de.be.csw/4fdd1fd5-5bbf-3458-a2b8-f55c6458fa7e,NULL,Downloaddienst - Planungshinweise zum Bodenschutz 2020 (Umweltatlas) (WFS),https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwfs%2Fua_boden_bodplan_2020%3Frequest%3DGetCapabilities%26service%3DWFS,Downloaddienst - Planungshinweise zum Bodenschutz 2020 (Umweltatlas) (WFS)
56625,https://registry.gdi-de.org/id/de.be.csw/56d6477e-df03-3046-9641-78908163178f,NULL,Downloaddienst - Nutzbare Feldkapazität der Böden für Flachwurzler 2020 (Umweltatlas) (WFS),https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwfs%2Fua_boden_nfk30_2020%3Frequest%3DGetCapabilities%26service%3DWFS,Downloaddienst - Nutzbare Feldkapazität der Böden für Flachwurzler 2020 (Umweltatlas) (WFS)
56633,98c07588-0860-4cf4-a4bf-48db4faf39f7,https://inspire.geoportaal.ee/geoserver/SO_pinnas/wfs?,OGC:WFS,https%3A%2F%2Finspire.geoportaal.ee%2Fgeoserver%2FSO_pinnas%2Fwfs%3Fservice%3DWFS%26version%3D2.0.0%26request%3DGetCapabilities,Andmed INSPIRE andmemudelil.
56635,https://registry.gdi-de.org/id/de.be.csw/a84c212a-a92b-3439-abee-31254223455f,NULL,Darstellungsdienst - Bodenkundliche Kartierungen - Übersicht (WMS),https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwms%2Fbodenkundliche_kartierungen%3Frequest%3DGetCapabilities%26service%3DWMS,Darstellungsdienst - Bodenkundliche Kartierungen - Übersicht (WMS)
56636,https://registry.gdi-de.org/id/de.be.csw/a84c212a-a92b-3439-abee-31254223455f,NULL,Downloaddienst - Bodenkundliche Kartierungen - Übersicht (WFS),https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwfs%2Fbodenkundliche_kartierungen%3Frequest%3DGetCapabilities%26service%3DWFS,Downloaddienst - Bodenkundliche Kartierungen - Übersicht (WFS)
56640,https://registry.gdi-de.org/id/de.be.csw/2f8cda6a-c852-3f6f-951a-117de3d02b3c,NULL,Downloaddienst - Nährstoffspeicher- / Schadstoffbindungsvermögen der Böden (KAKeff-Wert) 2020 (Umweltatlas) (WFS),https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwfs%2Fua_boden_schadstoff_2020%3Frequest%3DGetCapabilities%26service%3DWFS,Downloaddienst - Nährstoffspeicher- / Schadstoffbindungsvermögen der Böden (KAKeff-Wert) 2020 (Umweltatlas) (WFS)
56643,https://registry.gdi-de.org/id/de.be.csw/2435d0e9-e7f9-32d2-8a28-0e9c99a799f0,NULL,Darstellungsdienst - Mittlere effektive Kationenaustauschkapazität (KAKeff) der Böden 2020 (Umweltatlas) (WMS),https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwms%2Fua_boden_kakeff_2020%3Frequest%3DGetCapabilities%26service%3DWMS,Darstellungsdienst - Mittlere effektive Kationenaustauschkapazität (KAKeff) der Böden 2020 (Umweltatlas) (WMS)
56646,https://registry.gdi-de.org/id/de.be.csw/757e6225-bc3f-3f1d-b5b0-709eb50018a8,NULL,Downloaddienst - Mittelmaßstäbige Landwirtschaftliche Standortkartierung (MMK) (WFS),https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwfs%2Fmmk2004%3Frequest%3DGetCapabilities%26service%3DWFS,Downloaddienst - Mittelmaßstäbige Landwirtschaftliche Standortkartierung (MMK) (WFS)
56652,3315c83b-cbf2-4941-902e-8962476d0a5f,s0100_seismic_zones,OGC:WMS,https%3A%2F%2Fgislocal.md%2Fgeoserver%2Fapl%2Fwms,Zone Seismice mun. Chișinău
